music_name,music_id
黄丽玲-天若有情（DJ阿智 remix）,2082153437
口水旋律Vol.59,2077280756
悬溺+空心（DJ阿智 remix）,2086734675
第57次取消发送（DJ阿智版）,2702010522
只对你有感觉（DJ阿智版）,2600620347
还是分开(DJ阿智Remix),2634485191
下雨天（DJ阿智 remix）,2111387384
Move Up（DJ阿智 remix）,2759493064
火力全开 (DJ版),2679049168
The Cure ＋OneLastTime（DJ阿智 remix）,2688491104
黑白照（DJ阿智 remix）,2650241608
冰岛下了雪Vol.148,2152076276
你在 不在（DJ阿智Remix）,2163609585
答案在明天Vol.151,2704580229
一个人想着一个人 (青春进行曲),2639276944
时间从来不语,2108574387
You Are Beautiful (DJ阿智版),2756018485
张韶涵-有形的翅膀（DJ阿智 remix）,2111868667
我们如愿以偿,2112551596
阳光下的星星(DJ阿智Remix),2610620719
默 (年少时候虔诚发过的誓),3346876184
爱的回归线(DJ阿智Remix),2616601341
来不及爱你 (DJ阿智),2757264605
自己决定人生Vol.127,2134513857
郑润泽-瞬（DJ阿智 remix）,2111440895
陈绮贞-太聪明（DJ阿智 remix）,2079072500
勇气（DJ阿智 remix）,2647854381
大香蕉（DJ阿智版）,2153987896
不要站在雾里,2123267459
DAY1,1492864083
Butterflies,1437030961
小镇爱（Thug Love）,2075583674
英雄,2754174746
懂不？,2755030698
Babe,2061964454
P.Y.T,2059246226
在雨后醒来,2754175477
芳草地,1909082622
土黑娃 ft.thomeboydontkill,1964696171
成都一夜,1909081616
给奶奶的信,1995339655
焦虑,1832633339
Money Focused Freestyle,1989402883
What U Gon Do (你要如何),1995339653
咋说,2042350565
Hotel Lobby,2753714634
睡不着,2754175474
黑色星期五,2061964449
写不来情歌,1995339514
Dear Mama,2754175476
Last King Freestyle,2032192601
看不到你,2163619012
你给的恨,2754174752
嘻哈脑壳,2754174747
说唱钱,1995339511
Celebrate,2163619026
小镇的孩子,2163617298
Like Flowers,2754174753
江浙沪JiangZheHood,2095550186
道不同不相为谋,1909082618
Dancin' on My Own,2620983690
根,2754174750
Yellow Beatles Freestyle,1846105507
21个问题,2754175478
女孩回来吧,2754174749
第一块劳,2061966698
地基街头,1907868691
换血,1909536722
版图（Hustle And Grind）,2110398076
消遣,2163617296
GOAT Right Now,2061966701
Bars,2061966702
唯唯,2163619024
哈格砸Freestyle,2163617297
Michael Jackson,3322064336
训练日,2061964448
Back 2 Back,1995339512
雨中涩谷,2754174748
忍耐训练,2754174751
左转灯 (1000 Times +1),2755710644
Forget it （feat. Mac Ova Seas）,2122615322
Forget it Feat.SETI,2655150876
西湖水,1933659329
暴雨,1895385833
芳草地,1909082622
得到,1441576951
LET ME LUV U,2085859568
成都一夜,1909081616
My Back,1411157152
文城,2160717922
ALL BECAUSE I LOVE U,3330306417
丘比特,1922629725
人为财死 鸟为食亡,1441576958
闪电,1441581262
地基街头,1907868691
消遣,2163617296
火 (LA FLAME),2085859566
P Cypher,1969101201
底牌,2055808604
ball w/o u remix,1891750925
天上一天,2085859565
从无到有,1441576907
Trippie Blue,1441576904
Oh Lord（prod by.TREETIME）,1383053757
水泊梁山,1909488696
Wont Come Back（prod by Kimj & Rxn）,1424596480
刘华强 Liu Huaqiang（prod by brokeboiishawty）,1885800438
外套2.0 (Live),1478381001
楚门的世界,3319814438
莫斯科郊外的晚上,1441581259
双脚离不到地,2085859564
一万年太久,3322353516
冰,1413149967
半分钟,2085859562
欺负Freestyle,1909081613
兄弟多（brother hood）prod.JOSH,1441576957
街头爱,1958727888
风,2672369570
Myself,2617357552
Luv Is Drug(ft.MURA$AKI),1345877199
MAYDAY,2135445763
东南西北,1909081625
Deserve,569675522
HELL CARTEL,3324561047
信,2683842236
不能回头（won’t come back pt.2）,1441581261
晚上回切,2085860434
珠宝和首饰,1441576952
你要的全拿走,529668356
红颜,93213
黑夜问白天 (Live),2751381348
月光,419827614
One Night in Shanghai,92821
我爱你中国 (live),2124385847
你的轮廓 (Live),1949075851
还魂门,420513275
半生出走,1835830441
愿望,93190
诀别诗,4874264
如果你也听说 (Live版),2045090401
陪你度过漫长岁月 (Live),1953853439
为你我受冷风吹,28191532
再见爱人,2655113815
无间渡,2729422409
蝴蝶,93188
你要如何我们就如何 (Live),1821461697
男人KTV,93053
返老还童,530986052
单恋一枝花 (Live),1442020659
你真正拥有的只有当下,3320750417
潇湘雨,93063
我们还会一起走到那里去吗,2072627772
再回首 (live),2124389712
负重一万斤长大 (Live版),2059815659
大中国 (live),2106791503
伤痕,92824
牧马城市 (Live版),2063469675
原来没关系,2010038452
罗马假期,92881
相思 (live),2106791478
笔墨登场,92877
还是要幸福 (Live),1427664622
往事随风 (Live版),2052403824
此刻唱给你,3338411948
你不像她 (Live),1825663513
小半 (Live),506083909
不必在乎我是谁 (Live),1812952164
我以为,25639326
天生火,3318508929
晚婚 (Live版),2046984506
开往早晨的午夜 (Live版),2057718119
世界中心,2072623479
那女孩对我说 (Live),1446309763
江湖再见,25639314
别问很可怕 (Live版),2050390513
奔跑 (live),2118463487
是一场烟火,2072627771
超时空爱情,93317
离开我的依赖 (live),3344662442
不如回家喝自来水 (Live版),2161527760
字字句句 (Live版),2046990697
最后一页 (Live版),2149816926
土坡上的狗尾草 (Live版),2697934851
篇章,1943043408
月亮照山川 (Live版),2714743537
热铁皮房顶的夏天,1937051360
致你,1862592546
别让爱凋落 (Live版),2704605090
大风吹,1826179038
是你 (Live版),2050391293
异客 (Live版),2163982959
1985,2705311876
骂醒我 (live),3330453730
虹之间 (Live版),2156439313
从前那个女孩 (Live),2695610565
烂花,3334364872
阳光下的星星 (live),3327857283
消散对白 (Live版),2702712880
深深 (Live),2692666067
蝴蝶夫人,1950046157
我想念 (Live版),2059814165
不值得 (live),3347120567
爱错 (live),3322655244
鼓楼,1851264848
爱就一个字,1828026086
Kiss Me (live),3339756944
今晚不想睡 (Live版),2063468891
如果当时 (Live版),2151854633
指纹 (Live),1938019498
嚣张 (Live版),2602620760
那些喊给天空的,2695142886
故乡的云 (live),3347121403
现在那边是几点 (live),3337505304
可我只是海 (Live版),2709756644
比最更好的我们,2097523843
秒针,1955665212
何物 (Live版),2600433769
归家,3338014079
龙的传人 (live),3344663199
晚风心里吹,1940116025
沙漠骆驼 (live),3324814780
夏洛特烦恼 (live),3342247215
下完这场雨 (Live版),2695944937
手心海,2705314255
冬眠 (Live版),2166118151
我相信 (live),3339756939
大东北我的家乡 (live),3334336894
我很快乐 (Live版),2711873788
去北极忘记你,2601622789
遇上你之前的我,2143932459
颜色,2701139855
用背脊唱情歌,2712620397
紧急联络人,2103417418
跟悲伤结了帐,2759426653
国际孤独等级,2026303431
劲浪漫 超温馨,1897376493
honest (feat. moon tang),1855135405
泥菩萨,2744790323
你都不知道 自己有多好,2684888615
偶像已死,2625428991
笑住喊,1990509816
boyfriend material,1831905172
speed limit,1948204812
dishonesty,2603937853
2 more weeks,1490841101
dinner in bed,1919511988
雪不完的浪漫,1901946127
Like The Snow,2654219452
let me know,2081663101
CRUSH,1454970953
buzz cut,1981034614
mom I'm famous,1948203533
december,1906003949
November Rain,1477530753
Shining,1441387334
孤单,2013978815
CUTIE,2055385119
best me i can,1443880816
confidence,1948204815
Benjamin Franklin,1428655929
Bloom,1454975742
camo,2609499198
Dog Days,1463366723
Bread and Better (feat. Keung To & Gentle Bones),2121709843
small world,1948203531
winners,2605964814
Waves,1465882697
Glow,1463399681
I Keep Scrolling Wishing you Would Comment,1427994118
Not Done With U (feat. Gareth.T),2716481276
Drift,1465888076
Song I Wrote on My 20th Birthday,1421556153
IJUSTWANNA,1397142785
i keep scrolling wishing you would comment....,1469269252
you not ugly (skit),1948204814
Tip Toe,1454878001
SUMMER IS OVER (feat. Gareth.T),1466317729
Damned Like Hope,1440844335
两 难,2163210456
主 动,2074440239
梗 概,2093236174
茶花开了,2745490107
狡兔死 走狗烹,2611310291
鱼,2047623646
雀台,2104642745
通俗题材,3344039102
你与我 他和她,2054091213
1V1,2741198177
家书,2619463429
芒砀,2619463474
相机,2745255411
念菩提,3341501874
侧脸,2747536601
高楼Freestyle,2732251092
杜鹃,2712546506
填空 (Blank）,1991070161
长亭外,2104642659
絮,2619460915
主动 (live),2602329575
酒杯杯,2064557776
山高路平,2706646357
飘絮 (live),2606590597
Want My Love,2705073423
徘 徊,2030261099
760LI ft.加木,3334254057
万年,2697668579
独舞 Solo Dãnce,2628695170
界限,2664711341
紫罗蓝（Violet`s Day）,1986233862
沟壑,2747537520
倒刺,2747537515
楼顶或窗户,1922882311
八点半,2747537517
家人,2603905983
气泡泡,2068707604
换 位,1916424465
淡蓝色灯塔（prod by RoyalBoi）,1957318585
傀儡（feat.加木）,2663399362
好坏,2747536602
为什么我变得越来越内向,2747537516
Good night,2024104852
视角,2101708253
如果,2130032515
三十五楼窗外,2747537519
RNB歌手就是这个**,2158987669
追岁 (feat. 加木),3312202511
灰色,2153918690
确实也快了,2007699547
我们俩,85571
水星记,441491828
凄美地,436346833
保留,442869203
想着你,442867218
不要想太多,85575
每个眼神都只身荒野,442869204
情歌两三首,85578
在云端,442869201
幸运大门,85569
It's Always The Little Things,1327566544
落地之前,442869196
懂得寂寞,85583
不是说好的吗,85595
把你的外套留在深巷,442869198
小希望,85573
下次再进站,442867220
朵朵,85585
微微,85587
不明下落,507336695
阳光里的时光梯,85590
有什么奇怪,442867219
No!Oh!,85602
今天还是明天,85598
_5:15,1839243729
下个入口,85597
口袋里的对不起,85606
1985,85610
简约主义,85599
回路,1929364399
无邪,85604
谜城,85581
给我一场噩梦也好,1929364430
亚萨神殿,85608
23%,1929369958
Off,1929364432
996,1929364429
421-6-701,1929364401
生人分类,1929364400
On,1929364431
冷战,85600
别怕变老,1876179147
光 (live),3315507206
攀登 (Live),1313107926
星球坠落 (Live),1296583188
千里万里,1949966410
热爱调频物语,1995495110
千疮百孔,2738936421
千疮百孔 (Live),2738934598
山羊,1396005540
Where to go,2601180814
头头是道 (LIVE版),1975802964
面纱,1983464927
乌云中,1333345617
光年之外 (热爱版),1332424898
倒数说爱你,2040829653
山河,2612729185
还不够,3347194638
泪桥 (Live),2615435746
形容词,1954696277
人来疯（LIVE版）,1980392121
旅行家的忠诚,2079429439
第一回合 (LIVE版),2045332353
雁书,1984828530
因为你,2006533898
起舞,1880165006
耶（Yeah）,3342254848
真空地带（Vacuum zone）,3342254847
镜中人,1965964137
嘻哈魂 (Live),1491231632
午夜伤心电台,1462923102
走喂,2120489853
你知道我在等你吗 (Live),2631254051
一席之地Cypher (LIVE版),1968156159
5：30 A.M.,1885943375
暖色调（Warm tone）,3342254022
吹 right now(现在吹) (LIVE版),1973748094
不将就 (live),2745352443
不是今天（Not today）,3342254013
现实的生活,1876179148
Pay Right Now (种瓜得瓜，种豆得豆),1876182019
四面楚歌,1387629757
Lighting,1351564259
醉,1876179154
雨 (Live版),2602622285
蜕变 (Live),1306507052
城市的嘴脸（City’s faces）,3342254019
找自己 (live),2747854179
我终于失去了你 (live),2606589925
乡野传说,1876182022
女孩,1333345621
几分之几 (You Complete Me),530995517
刻在我心底的名字,1472921626
我爱你,109628
鱼仔,479422898
太阳与地球,2745752426
那个女孩,26425119
大人中,28310544
100种生活,109616
最寂寞的时候,109559
快鱼仔,488641840
不是我不明白,254148
慢灵魂,109487
一夜一夜一夜,2737945914
听见了吗,109561
爱情怎么了吗,1350149536
不想去远方,109491
以后,2745752423
英雄,1900068507
雨时多云偶阵晴,1895262828
DREAM LIKE ME,1952559454
好想要挥霍,109621
Live House,2032592503
不要在一起,2745751874
Nice to Meet You,109524
死在你的胸怀,2745751873
愚人节快乐,2689919609
早安，晨之美！,109614
天黑黑 (Cloudy Day),2000425581
狂迪,1900070238
轻轻对你说,2745752424
我只怪我自己,2745752425
寂寞考,109637
一个人睡着,2745752428
After dinner,109506
轻轻,1900070240
风雨,109555
破气球(when I fall in love),109640
有吉他的流行歌曲,22853002
明年,1900070241
一定要相信自己,417859121
蓝宝,109500
逗阵兄弟,26425117
像你,1900070239
工作与休息 (My Duty),2072233161
lost you twice,2745751872
自我的介绍,1887627553
校园歌手,22853010
手机钱包钥匙烟 (Ft. 卢广仲),2615495050
有你不一样,512377280
一路顺风 (blessed in the wind) - 电影《我家的事》主题曲,2730282463
和你,420401511
触碰不到的你,1454670699
九月底,1325711261
我想,407435011
再一起,424496769
最好的都给你,1845651956
对的人,2041973288
了解(Knowing),1315169726
天天,1440148562
天气未报,1988456854
荒屿,2116792369
情话,491787693
我们俩,1861632812
日落沙滩后,1954694243
距离,1387607550
一个,1384283834
妈妈说(Mom Said),464330131
我的问题,2158603458
不对等天体,2006151425
千禧,2056232863
解药,1371557617
I Wanna(我想)(Live),473404348
超经意,2712596436
唱情歌,1382428964
Almost Home,501220106
2022北京欢迎你,1915524646
你要的爱,1440148185
邂逅一夏,1976787301
发火,1387608205
妥协,2609054365
你,411988534
失态,1387608334
下落,1882424351
天黑座,2112742912
小明,41500742
祝你好运,2721457087
情人,2117510474
填满,1387608144
It's Been So Long,32217139
梦里,36616388
奥特曼（Ultraman）,547971012
导航,1379869690
质量,1387608298
12AM,512358238
